"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"CHTSD","Raipur",2,"RURAL",222,60,0,0,0.357142857,0,2.142857143,2,2.5
"CHTSD","Raipur",2,"RURAL",222,60,0,0,0.4,0,4,2,4.4
"CHTSD","Raipur",2,"RURAL",222,60,7.5,2.5,0,0,0,2,10
"CHTSD","Raipur",2,"RURAL",222,60,8.571428571,0.714285714,0.142857143,0,2.142857143,2,11.571428571
"CHTSD","Durg",2,"RURAL",222,90,0,0,0,0,3.555555556,3,3.555555556
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,1,2,1
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"RURAL",222,58,0,0,0,0,1.714285714,2,1.714285714
"CHTSD","Durg",2,"RURAL",222,90,6.666666667,2,0,0,0,3,8.666666667
"CHTSD","Durg",2,"RURAL",222,60,20,0,0,0,0,2,20
"CHTSD","Durg",2,"RURAL",222,84,8.75,0,0,0,0,3,8.75
"CHTSD","Durg",2,"RURAL",222,60,0,0,0.321428571,0,0.285714286,2,0.607142857
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,1.5,2,1.5
"CHTSD","Durg",2,"RURAL",222,60,3.888888889,0,0,0,3.111111111,2,7
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,4,2,4
"CHTSD","Durg",2,"RURAL",222,60,11.66666667,0,0,0,0,2,11.66666667
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,3,2,3
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,0.833333333,2,0.833333333
"CHTSD","8",2,"RURAL",222,60,4.166666667,1.666666667,0,0,0,2,5.833333334
"CHTSD","8",2,"RURAL",222,90,0,0,0,0,1,3,1
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","8",2,"RURAL",222,56,0,0,0,0,0,2,0
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,3.75,2,3.75
"CHTSD","9",2,"RURAL",222,60,0,0,0.166666667,0,2,2,2.166666667
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0.375,2,0.375
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0.333333333,2,0.333333333
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0.1,2,0.1
"CHTSD","9",2,"RURAL",222,60,14,0,0.3,0.2,1,2,15.5
"CHTSD","9",2,"RURAL",222,60,17.5,0,0.125,0,0.5,2,18.125
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0.833333333,2,0.833333333
"CHTSD","Durg",2,"RURAL",222,56,7,0,0,0,1,2,8
"CHTSD","Durg",2,"RURAL",222,60,3.888888889,0,0.111111111,0,0.555555556,2,4.555555556
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"RURAL",222,85,28,0,0.5,0,2,3,30.5
"CHTSD","8",2,"RURAL",222,60,0,0,0.1,0,2,2,2.1
"CHTSD","8",2,"RURAL",222,60,0,0,0.25,0,5,2,5.25
"CHTSD","8",2,"RURAL",222,60,17.5,0,0,0,2.5,2,20
"CHTSD","8",2,"RURAL",222,54,23.33333333,0,0,0,1.666666667,2,24.999999997
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","8",2,"RURAL",222,54,0,0,0,0,2.5,2,2.5
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","8",2,"RURAL",222,57,6.363636364,0,0,0,0,2,6.363636364
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0.8,2,0.8
"CHTSD","9",2,"RURAL",222,60,0,0,0.2,0.2,0,2,0.4
"CHTSD","9",2,"RURAL",222,60,10,2,0,0,0,2,12
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","9",2,"RURAL",222,59,0,0,0,0,2,2,2
"CHTSD","9",2,"RURAL",222,60,7.142857143,1.428571429,0,0,0,2,8.571428572
"CHTSD","9",2,"RURAL",222,90,0,0,0,0,1,3,1
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","9",2,"RURAL",222,90,7.777777778,0,0,0,0,3,7.777777778
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","9",2,"RURAL",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,1.363636364,2,1.363636364
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,3,2,3
"CHTSD","7",2,"RURAL",222,55,0,0,0,0,4,2,4
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,60,0,0,0.5,0,5,2,5.5
"CHTSD","7",2,"RURAL",222,60,0,0,0.333333333,0,1.666666667,2,2
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,5,2,5
"CHTSD","7",2,"RURAL",222,60,5.833333333,0,0,0,0.833333333,2,6.666666666
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"RURAL",222,60,0,0.5,0,0,0,2,0.5
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0.357142857,2,0.357142857
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"RURAL",222,90,0,0,0.388888889,0,1.333333333,3,1.722222222
"CHTSD","Durg",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","Durg",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","Durg",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,72,0,0,0,0,2.5,3,2.5
"CHTSD","7",2,"RURAL",222,90,0,0,0.166666667,0,0,3,0.166666667
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,60,0,0,0.3,0,2,2,2.3
"CHTSD","7",2,"RURAL",222,90,0,0,0,0,0.454545455,3,0.454545455
"CHTSD","7",2,"RURAL",222,90,14,0,0.2,0,0,3,14.2
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,1,2,1
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","5",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","5",2,"RURAL",222,60,0,0,0,0,0.333333333,2,0.333333333
"CHTSD","5",2,"RURAL",222,90,11.66666667,0,0,0,0,3,11.66666667
"CHTSD","5",2,"RURAL",222,60,23.33333333,0,0.333333333,0,0.5,2,24.166666663
"CHTSD","5",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","5",2,"RURAL",222,90,14,0,0,0,0,3,14
"CHTSD","5",2,"RURAL",222,90,20,0,0,0,0,3,20
"CHTSD","5",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","5",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","5",2,"RURAL",222,60,7,0,0.2,0,0,2,7.2
"CHTSD","5",2,"RURAL",222,60,0,0,0.333333333,0,0,2,0.333333333
"CHTSD","5",2,"RURAL",222,90,0,0,0,0,0.166666667,3,0.166666667
"CHTSD","5",2,"RURAL",222,90,17.5,0,0,0,0,3,17.5
"CHTSD","5",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,0.333333333,2,0.333333333
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,0.4,2,0.4
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,0.25,2,0.25
"CHTSD","6",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","6",2,"RURAL",222,60,20,0,0,0,0,2,20
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","6",2,"RURAL",222,60,23.33333333,0,0,0,0,2,23.33333333
"CHTSD","6",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","4",2,"RURAL",222,60,0,0,0.125,0,1.25,2,1.375
"CHTSD","4",2,"RURAL",222,47,0,0,0,0,0,2,0
"CHTSD","4",2,"RURAL",222,60,0,0,0.166666667,0,0,2,0.166666667
"CHTSD","4",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","6",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","6",2,"RURAL",222,90,0,0,0,0,2.5,3,2.5
"CHTSD","6",2,"RURAL",222,60,0,0,0.25,0,1.25,2,1.5
"CHTSD","6",2,"RURAL",222,90,0,0,0,0,2,3,2
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","6",2,"RURAL",222,90,0,0,0.333333333,0,0,3,0.333333333
"CHTSD","6",2,"RURAL",222,56,12.5,2.5,0.25,0,0,2,15.25
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,1.5,2,1.5
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,3.125,2,3.125
"CHTSD","6",2,"RURAL",222,44,0,0,0,0,3.75,2,3.75
"CHTSD","6",2,"RURAL",222,90,0,0,0,0,0.333333333,3,0.333333333
"CHTSD","6",2,"RURAL",222,66,0,0,0,0,1,3,1
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,0.5,2,0.5
"CHTSD","4",2,"RURAL",222,60,0,0,0.03125,0,1,2,1.03125
"CHTSD","4",2,"RURAL",222,60,0,0,0.285714286,0,0.714285714,2,1
"CHTSD","4",2,"RURAL",222,60,0,0,0.25,0,0,2,0.25
"CHTSD","4",2,"RURAL",222,90,0,2.5,0.125,0,0,3,2.625
"CHTSD","4",2,"RURAL",222,58,20,2.5,0,0,0,2,22.5
"CHTSD","4",2,"RURAL",222,60,11.66666667,0,0,0,1.666666667,2,13.333333337
"CHTSD","4",2,"RURAL",222,60,10,0,0.142857143,0,0.714285714,2,10.857142857
"CHTSD","4",2,"RURAL",222,60,8.75,0,0.25,0,1,2,10
"CHTSD","7",2,"RURAL",222,90,0,0,0.5,0,2.5,3,3
"CHTSD","7",2,"RURAL",222,90,0,0,0.3,0,2,3,2.3
"CHTSD","7",2,"RURAL",222,56,0,0,0,0,4,2,4
"CHTSD","7",2,"RURAL",222,56,17.5,0,0,0,1.5,2,19
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,46,0,0,0,0,0.25,2,0.25
"CHTSD","7",2,"RURAL",222,90,0,0,0.428571429,0,1.428571429,2,1.857142858
"CHTSD","7",2,"RURAL",222,82,11.66666667,0,0,0.25,0,3,11.91666667
"CHTSD","4",2,"RURAL",222,60,0,0,0.125,0,0.25,2,0.375
"CHTSD","4",2,"RURAL",222,60,0,0,0.2,0,0.4,2,0.6
"CHTSD","4",2,"RURAL",222,60,7.777777778,0,0.111111111,0,0.444444444,2,8.333333333
"CHTSD","4",2,"RURAL",222,90,11.66666667,0,0,0,0.333333333,3,12.000000003
"CHTSD","4",2,"RURAL",222,90,10,0,0.142857143,0,0.428571429,3,10.571428572
"CHTSD","4",2,"RURAL",222,60,0,0,0.142857143,0,0,2,0.142857143
"CHTSD","4",2,"RURAL",222,90,14,0,0.3,0,0.1,3,14.4
"CHTSD","4",2,"RURAL",222,90,17.5,0,0,0,0,3,17.5
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0.714285714,2,0.714285714
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","9",2,"RURAL",222,59,11.66666667,0,0,0,0.666666667,2,12.333333337
"CHTSD","9",2,"RURAL",222,59,23.33333333,0,0,0,0,2,23.33333333
"CHTSD","9",2,"RURAL",222,60,0,0,0,0,1.625,2,1.625
"CHTSD","9",2,"RURAL",222,90,0,0,0,0,3,3,3
"CHTSD","9",2,"RURAL",222,60,17.5,0,0,0,0.5,2,18
"CHTSD","9",2,"RURAL",222,55,14,0,0,0,2,2,16
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,2,2,2
"CHTSD","7",2,"RURAL",222,90,14,0,0,0,0,3,14
"CHTSD","7",2,"RURAL",222,60,10,0,0,0,0,2,10
"CHTSD","7",2,"RURAL",222,90,14,0,0,0,0,3,14
"CHTSD","7",2,"RURAL",222,60,11.66666667,0,0,0,0,2,11.66666667
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,60,5.384615385,0,0.230769231,0,2.307692308,2,7.923076924
"CHTSD","7",2,"RURAL",222,60,0,0,0.4,0,5,2,5.4
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,1.714285714,2,1.714285714
"CHTSD","7",2,"RURAL",222,90,10,0,0,0,1,3,11
"CHTSD","7",2,"RURAL",222,59,0,0,0,0,3.75,2,3.75
"CHTSD","7",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","7",2,"RURAL",222,46,0,0,0,0,1,2,1
"CHTSD","7",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","9",2,"RURAL",222,58,0,0,0,0,1,2,1
"CHTSD","9",2,"RURAL",222,60,0,0,0.25,0,2.5,2,2.75
"CHTSD","9",2,"RURAL",222,90,0,0,0,1,0,3,1
"CHTSD","9",2,"RURAL",222,60,11.66666667,0,0,0.333333333,0,2,12.000000003
"CHTSD","9",2,"RURAL",222,90,0,0,0,0.333333333,0,3,0.333333333
"CHTSD","9",2,"RURAL",222,54,25,5,0,0.5,0,2,30.5
"CHTSD","7",2,"RURAL",222,60,11.66666667,0,0.25,0,0,2,11.91666667
"CHTSD","7",2,"RURAL",222,60,14,0,0.4,0,0,2,14.4
"CHTSD","7",2,"RURAL",222,58,26,0,0,0,0,2,26
"CHTSD","7",2,"RURAL",222,60,17.5,0,0,0,0,2,17.5
"CHTSD","7",2,"RURAL",222,60,17.5,0,0,0,0,2,17.5
"CHTSD","7",2,"RURAL",222,90,20,0,0,0,0,3,20
"CHTSD","7",2,"RURAL",222,60,0,0,0.222222222,0,0,2,0.222222222
"CHTSD","8",2,"RURAL",222,90,0,0,0,0,3,3,3
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,0.833333333,2,0.833333333
"CHTSD","8",2,"RURAL",222,60,12.5,1.25,0.125,0,0,2,13.875
"CHTSD","8",2,"RURAL",222,90,7.777777778,0,0,0,0.666666667,3,8.444444445
"CHTSD","8",2,"RURAL",222,60,0,0,0,0.05,2,2,2.05
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,0.6,2,0.6
"CHTSD","8",2,"RURAL",222,90,10,2,0,0,0,3,12
"CHTSD","8",2,"RURAL",222,58,0,0,0,0,7.5,2,7.5
"CHTSD","8",2,"RURAL",222,56,0,0,0,0,5,2,5
"CHTSD","8",2,"RURAL",222,60,5.833333333,0,0,0,0,2,5.833333333
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","8",2,"RURAL",222,4,0,0,0,0.14,1,2,1.14
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"RURAL",222,90,0,0,0.25,0,0,3,0.25
"CHTSD","7",2,"RURAL",222,60,10,0,0.166666667,0,0,2,10.166666667
"CHTSD","7",2,"RURAL",222,60,8.75,0,0.125,0,0,2,8.875
"CHTSD","7",2,"RURAL",222,60,17.5,0,0,0,0,2,17.5
"CHTSD","7",2,"RURAL",222,90,0,0,0,0,1,3,1
"CHTSD","7",2,"RURAL",222,60,11.66666667,0,0,0,0,2,11.66666667
"CHTSD","7",2,"RURAL",222,60,0,0,0,0,0,2,0
"CHTSD","9",2,"RURAL",222,90,0,0,0,0,6.666666667,3,6.666666667
"CHTSD","9",2,"RURAL",222,90,0,0,0,0,1.333333333,3,1.333333333
"CHTSD","9",2,"RURAL",222,90,0,0,0,0,1.666666667,3,1.666666667
"CHTSD","9",2,"RURAL",222,60,8.333333333,1.666666667,0,0,0,2,10
"CHTSD","9",2,"RURAL",222,56,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","9",2,"RURAL",222,84,10,2,0,0,2,3,14
"CHTSD","9",2,"RURAL",222,60,20,0,0,0,0,2,20
"CHTSD","9",2,"RURAL",222,60,8.333333333,1.666666667,0,0,0,2,10
"CHTSD","6",2,"RURAL",222,46,0,0,0,0,0.666666667,2,0.666666667
"CHTSD","6",2,"RURAL",222,90,0,0,0.375,0,0,3,0.375
"CHTSD","6",2,"RURAL",222,90,18,0,0,0,0,3,18
"CHTSD","6",2,"RURAL",222,60,10,0,0,0,0,2,10
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,1,2,1
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,0.75,2,0.75
"CHTSD","6",2,"RURAL",222,60,0,0,0,0,10,2,10
"CHTSD","6",2,"RURAL",222,90,0,0,0,0,0,3,0
"CHTSD","4",2,"RURAL",222,60,0,0,0.25,0,1.25,2,1.5
"CHTSD","4",2,"RURAL",222,60,0,0,0.5,0,1,2,1.5
"CHTSD","4",2,"RURAL",222,60,0,0,0.2,0,1,2,1.2
"CHTSD","4",2,"RURAL",222,60,7.142857143,1.428571429,0.142857143,0,0,2,8.714285715
"CHTSD","4",2,"RURAL",222,60,12.5,2.5,0,0,0,2,15
"CHTSD","4",2,"RURAL",222,60,12.5,2.5,0,0,0,2,15
"CHTSD","4",2,"RURAL",222,60,16,0,0,0,0,2,16
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.211111111,0,0.666666667,2,0.877777778
"CHTSD","Surguja",1,"RURAL",221,56,0,0,0.3,0,0.666666667,2,0.966666667
"CHTSD","Surguja",1,"RURAL",221,60,10.66666667,0.5,0.333333333,0,0.166666667,2,11.66666667
"CHTSD","Surguja",1,"RURAL",221,60,11,0.333333333,0.25,0,0.666666667,2,12.25
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.214285714,0,0.285714286,2,0.5
"CHTSD","Surguja",1,"RURAL",221,54,0,0,0.3,0,0.75,2,1.05
"CHTSD","Surguja",1,"RURAL",221,60,15,1.25,0.2375,0,0.75,2,17.2375
"CHTSD","Surguja",1,"RURAL",221,60,15,1.25,0.2,0,0,2,16.45
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.1125,0.03125,1,2,1.14375
"CHTSD","Surguja",1,"RURAL",221,60,23.33333333,0,0.3,0.066666667,0,2,23.699999997
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.24,0,0.6,2,0.84
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.333333333,0,1.666666667,2,2
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.225,0,0.5,2,0.725
"CHTSD","Surguja",1,"RURAL",221,60,7.5,0.625,0.1125,0,0,2,8.2375
"CHTSD","Surguja",1,"RURAL",221,60,10,0.833333333,0.25,0,0,2,11.083333333
"CHTSD","Surguja",1,"RURAL",221,60,16.5,0.5,0,0.025,0,2,17.025
"CHTSD","4",2,"RURAL",222,60,0,0,0,0,1,2,1
"CHTSD","4",2,"RURAL",222,60,0,0,0,0,0.75,2,0.75
"CHTSD","4",2,"RURAL",222,90,8.333333333,1.666666667,0.333333333,0,0,3,10.333333333
"CHTSD","4",2,"RURAL",222,90,0,0,0.5,0,0,3,0.5
"CHTSD","4",2,"RURAL",222,60,16.66666667,3.333333333,0.333333333,0,0,2,20.333333336
"CHTSD","4",2,"RURAL",222,90,0,0,0.5,0,0,3,0.5
"CHTSD","4",2,"RURAL",222,90,12.5,2.5,0,0,0,3,15
"CHTSD","4",2,"RURAL",222,60,25,5,0,0,0,2,30
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.2,0,0.9,2,1.1
"CHTSD","Surguja",1,"RURAL",221,60,5.833333333,0,0.208333333,0.083333333,0.066666667,2,6.191666666
"CHTSD","Surguja",1,"RURAL",221,60,13.2,0.4,0.36,0,0,2,13.96
"CHTSD","Surguja",1,"RURAL",221,60,10,0,0.257142857,0,0.428571429,2,10.685714286
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0,0.02,0.196,2,0.216
"CHTSD","Surguja",1,"RURAL",221,60,10.66666667,0.5,0.316666667,0,0,2,11.483333337
"CHTSD","Surguja",1,"RURAL",221,60,17,0.25,0,0,0,2,17.25
"CHTSD","Surguja",1,"RURAL",221,58,21.33333333,1,0.3,0,0,2,22.63333333
"CHTSD","3",2,"RURAL",222,60,0,0,0,0,1.4,2,1.4
"CHTSD","3",2,"RURAL",222,60,0,0,0.5,0,2,2,2.5
"CHTSD","3",2,"RURAL",222,52,14.5,1.5,0.25,0.3,0,2,16.55
"CHTSD","3",2,"RURAL",222,60,0,0,0.24,0.1,1.2,2,1.54
"CHTSD","3",2,"RURAL",222,60,0,0,0.444444444,0,1.333333333,2,1.777777777
"CHTSD","3",2,"RURAL",222,60,0,0,0,0,3,2,3
"CHTSD","3",2,"RURAL",222,50,0,0,0.6,0,1,2,1.6
"CHTSD","3",2,"RURAL",222,60,0,0,0,0,2,2,2
"CHTSD","3",2,"RURAL",222,60,12.5,2.5,0.375,0,0,2,15.375
"CHTSD","3",2,"RURAL",222,60,0,0,0.25,0,1.25,2,1.5
"CHTSD","3",2,"RURAL",222,58,14,1.75,0.375,0,0,2,16.125
